Fecha de Contrato,Nº Expediente,Destino,Título:,Fecha de inicio,Fecha fin actual,Importe bruto licitación:,Importe bruto adjudicación:,Forma adjudicación:,Número de licitadores:,NIF,Razón social:,Fecha aprobación,duration_days,Importe bruto adjudicación per day,% bruto respect licitacion
2018-09-13,BCN-343/2018,APTO.J.TARRAD BARCELONA P,RENOVACIÓN DE CABINAS ELÉCTRICAS DE MEDIA TENSIÓN EN TERMINAL T2,2018-10-13,2019-07-13,601581.3,550497.92,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,U088185483,UTE INSAE-MAINSA-MOPSA,,273.0,2016.4758974358977,0.9150848272710604
2018-09-13,SEG-500/2018-1,APTO.A.SUAREZ MAD-BARAJAS,MAD-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,268172.54,268172.54,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,1481.6162430939225,1.0
2018-09-13,SEG-501/2018-1,APTO.J.TARRAD BARCELONA P,BCN-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-10-13,2019-04-13,225430.44,225430.44,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,0.0,182.0,1238.6287912087912,1.0
2018-09-13,VLC-197/2018,APTO.VALENCIA,SERVICIO DE ASISTENCIA A PASAJEROS EN LOS CONTROLES DE PASAPORTES DEL AEROPUERTO DE VALENCIA,2020-07-20,2021-07-20,148220.16,129160.59,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,B019290410,MITIE CENTRO ESP EMPLEO,,365.0,353.8646301369863,0.8714104073292054
2018-09-13,SEG-501/2018-8,APTO.PALMA DE MALLORCA,PMI-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,119972.64,119972.64,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,662.8322651933702,1.0
2018-09-13,SEG-501/2018-11,APTO.MÁLAGA COSTA SOL,AGP-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-10-13,2019-04-13,103132.45,103132.45,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,0.0,182.0,566.6618131868132,1.0
2018-09-13,SEG-500/2018-17,APTO.GRAN CANARIA,LPA-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,66655.42,66655.42,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,368.26198895027625,1.0
2018-09-13,SEG-500/2018-18,APTO.TENERIFE SUR,TFS-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,62844.04,62844.04,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,347.2046408839779,1.0
2018-09-13,SEG-501/2018-2,APTO.ALICANTE-ELCHE,ALC-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,62280.73,62280.73,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,344.0924309392265,1.0
2018-09-13,SEG-501/2018-6,APTO.IBIZA,IBZ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,42084.66,42084.66,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,232.51193370165748,1.0
2018-09-13,SEG-500/2018-19,APTO.CESAR MANR LANZAROTE,ACE-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,38820.89,38820.89,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,214.48005524861878,1.0
2018-09-13,SEG-501/2018-3,APTO.VALENCIA,VLC-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,36941.72,36941.72,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,204.09790055248618,1.0
2018-09-13,SEG-500/2018-20,APTO.FUERTEVENTURA,FUE-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,35223.05,35223.05,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,194.60248618784533,1.0
2018-09-13,SEG-500/2018-2,APTO.BILBAO,BIO-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-10-13,2019-04-13,30438.09,30438.09,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,182.0,167.24225274725273,1.0
2018-09-13,SEG-501/2018-7,APTO.MENORCA,MAH-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,27256.33,27256.33,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,150.58745856353593,1.0
2018-09-13,SEG-501/2018-12,APTO.SEVILLA,SVQ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,24577.99,24577.99,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,135.79000000000002,1.0
2018-09-13,SEG-500/2018-21,APTO.TENERIFE NORTE,TFN-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,23326.86,23326.86,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,128.87767955801104,1.0
2018-09-13,SEG-501/2018-4,APTO.GIRONA-COSTA BRAVA,GRO-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,17843.62,17843.62,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,98.5835359116022,1.0
2018-09-13,SEG-500/2018-3,APTO.SANTIAGO,SCQ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,13382.5,13382.5,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,73.93646408839778,1.0
2018-09-13,SEG-500/2018-22,APTO.LA PALMA,SPC-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,11260.15,11260.15,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,62.21077348066298,1.0
2018-09-13,SEG-501/2018-5,APTO.MURCIA-SAN JAVIER,MJV-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,10758.19,10758.19,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,0.0,181.0,59.4375138121547,1.0
2018-09-13,SEG-501/2018-13,APTO.JEREZ,XRY-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,10355.47,10355.47,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,57.212541436464086,1.0
2018-09-13,SEG-500/2018-6,APTO.ASTURIAS,OVD-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,9828.54,9828.54,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,54.30132596685083,1.0
2018-09-13,SEG-500/2018-4,APTO.A CORUÑA,LCG-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,9696.65,9696.65,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,53.57265193370166,1.0
2018-09-13,SEG-500/2018-5,APTO.VIGO,VGO-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,9418.35,9418.35,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,52.03508287292818,1.0
2018-09-13,SEG-500/2018-7,APTO.S.BALLESTE-SANTANDER,SDR-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,7223.77,7223.77,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,39.91033149171271,1.0
2018-09-13,SEG-501/2018-14,APTO.ALMERÍA,LEI-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-10-13,2019-04-13,7121.89,7121.89,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,182.0,39.13126373626374,1.0
2018-09-13,SEG-501/2018-15,APTO.GRANADA-JAÉN F.G.L.,GRX-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-10-13,2019-04-13,6745.75,6745.75,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,182.0,37.06456043956044,1.0
2018-09-13,SEG-501/2018-9,APTO.ZARAGOZA,ZAZ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-10-01,2019-04-01,5289.73,5289.73,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,0.0,182.0,29.064450549450548,1.0
2018-09-13,SEG-501/2018-16,APTO.MELILLA,MLN-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,3071.92,3071.92,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,16.97193370165746,1.0
2018-09-13,SEG-500/2018-10,APTO.SAN SEBASTIÁN,EAS-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-10-13,2019-04-13,2963.1,2963.1,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,182.0,16.28076923076923,1.0
2018-09-13,SEG-500/2018-16,APTO.REUS,REU-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,2904.0,2904.0,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,16.044198895027623,1.0
2018-09-13,SEG-500/2018-13,APTO.PAMPLONA,PNA-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,2819.49,2819.49,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,15.577292817679556,1.0
2018-09-13,SEG-501/2018-17,APTO.BADAJOZ,BJZ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-11-01,2019-05-01,2427.49,2427.49,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,13.411546961325966,1.0
2018-09-13,SEG-500/2018-12,APTO.VALLADOLID,VLL-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,2047.34,2047.34,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,11.311270718232043,1.0
2018-09-13,SEG-500/2018-8,APTO.VITORIA,VIT-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,1794.77,1794.77,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,9.91585635359116,1.0
2018-09-13,SEG-500/2018-23,APTO.EL HIERRO,VDE-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,1778.63,1778.63,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,9.82668508287293,1.0
2018-09-13,SEG-500/2018-11,APTO.LOGROÑO-AGONCILLO,RJL-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,1769.77,1769.77,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,9.777734806629834,1.0
2018-09-13,SEG-500/2018-24,APTO.LA GOMERA,GMZ-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-12-20,2019-06-20,1622.1,1622.1,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,182.0,8.912637362637362,1.0
2018-09-13,SEG-501/2018-10,APTO.ALBACETE,ABC-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) RAPISCAN (MORPHO) ITEMISER 4DX,2018-09-13,2019-03-13,1335.84,1335.84,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B080070113,ALAVA INGENIEROS TELECOM,,181.0,7.380331491712707,1.0
2018-09-13,SEG-500/2018-9,APTO.BURGOS,RGS-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-10-13,2019-04-13,879.8,879.8,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,182.0,4.834065934065934,1.0
2018-09-13,SEG-500/2018-14,APTO.LEÓN,LEN-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2019-01-01,2019-07-01,617.75,617.75,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,3.4129834254143647,1.0
2018-09-13,SEG-500/2018-15,APTO.SALAMANCA,SLM-MANTENIMIENTO TRANSITORIO DE EQUIPOS DE DETECCIÓN DE TRAZAS DE EXPLOSIVOS (ETD) SMITHS DETECTION IONSCAN 600,2018-09-13,2019-03-13,595.39,595.39,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A028166007,TECOSA,,181.0,3.2894475138121546,1.0
2018-09-12,MAD-164/2018,APTO.A.SUAREZ MAD-BARAJAS,IMPLANTACIÓN DE SISTEMAS SCADA PARA LA MONITORIZACIÓN Y GESTIÓN DE ELEMENTOS DE CONTROL AMBIENTAL,2018-10-11,2019-12-21,108900.0,102679.34,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A028010478,IMESAPI SA,0.0,436.0,235.5030733944954,0.9428773186409549
2018-09-12,LPA-52/2018,APTO.GRAN CANARIA,SUSTITUCIÓN DEL CANALÓN SUPERIOR Y DE LAS PLANCHAS TRASLÚCIDAS EN EL LADO ESTE DE LA CUBIERTA DEL AEROPUERTO DE GRAN CANARIA,2018-10-08,2018-12-08,48150.0,38734.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,B076262807,PERSAN CUBIERT Y CONST SL,,61.0,634.983606557377,0.8044444444444444
2018-09-11,DIN-579/2017-100,VARIOS AEROPUERTOS,ACUERDO MARCO PARA EL SUMINISTRO DE PRODUCTOS DE AYUDAS VISUALES,2018-09-11,2022-09-11,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,B123456789,ACUERDO MARCO,0.0,1461.0,11457.166536618755,1.0
2018-09-10,DIN-571/2017,APTO.J.TARRAD BARCELONA P,REMODELACIÓN Y AMPLIACIÓN DEL EDIFICIO DIQUE SUR. AEROPUERTO DE BARCELONA-EL PRAT,2018-10-10,2021-02-25,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,A078366382,SACYR CONSTRUCCION SA,0.0,869.0,39402.27848101266,0.8249558657172058
2018-09-10,VLC-216/2018,APTO.VALENCIA,ADECUACIÓN DE VIALES Y ACERAS,2018-10-02,2019-03-01,725319.98,724594.19,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,U040522039,UTE LEVANTIN-CON VICALVAR,0.0,150.0,4830.627933333333,0.9989993519825553
2018-09-10,VLC-215/2018,APTO.VALENCIA,"REUBICACIÓN DE CEOPS, SALA DE CRISIS Y DESPACHO DE EJECUTIVOS",2018-10-02,2019-10-09,724790.0,563968.9,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,7.0,B097016125,LEVANTINA ING Y CONST SL,0.0,372.0,1516.045430107527,0.7781135225375626
2018-09-10,AGP-144/2018,APTO.MÁLAGA COSTA SOL,"AMPLIACIÓN DE SISTEMA VIDEO-VIGILANCIA EN PLANTAS PÚBLICAS DE PARKINGS P0, P1, P2 Y EXPRESS DE LLEGADAS",2018-10-10,2020-01-31,257537.01,177419.43,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,A081459737,COBRA SISTEM SEGURIDAD SA,0.0,478.0,371.1703556485356,0.68890847960066
2018-09-10,LEI-50/2018,APTO.ALMERÍA,SUMINISTRO E INSTALACIÓN DE MÁSTIL Y BANDERA EN EL VIAL DE ACCESO DEL AEROPUERTO DE ALMERÍA,2018-10-10,2018-11-21,7640.23,6648.95,PROCEDIMIENTO ABIERTO UN SOLO CRITERIO,2.0,A004322681,FACTO ALMERIENSE DE CONST,,42.0,158.30833333333334,0.8702552148299201
2018-09-09,LPA-69/2018,APTO.GRAN CANARIA,"SERVICIO DE MANTENIMIENTO DE EDIFICIOS, OBRA CIVIL Y CONTROL DE PLAGAS EN EL AEROPUERTO DE GRAN CANARIA",2018-10-01,2019-09-30,232955.05,232955.05,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B038677142,SERVINJACA SL,,364.0,639.9864010989011,1.0
2018-09-07,PMI-117/2018,APTO.PALMA DE MALLORCA,A.T. CONTROL DE MEDICIONES Y CALIDAD DE OBRAS 2018,2018-09-10,2019-09-10,222156.0,155606.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A028318012,EUROCONTROL SA,,365.0,426.31780821917806,0.7004357298474946
2018-09-07,ALC-80/2018,APTO.ALICANTE-ELCHE,SUMINISTRO E INSTALACION DE EQUIPOS DE CLIMATIZACIÓN,2018-10-07,2019-09-05,127576.93,115488.45,PROCEDIMIENTO ABIERTO UN SOLO CRITERIO,5.0,A091614263,INGEMONT TECNOLOGIAS SA,0.0,333.0,346.81216216216217,0.9052455643822124
2018-09-07,TFS-15/2018-1,APTO.TENERIFE SUR,MAMPARAS PARA ACOTACION EN FILTRO A POR LOTES.LOTE - 1,2018-10-03,2019-05-03,110620.02,95942.62,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B038808143,PROYECTOS SIMEON GH SL,0.0,212.0,452.55952830188676,0.8673169648676613
2018-09-07,TFS-41/2018,APTO.TENERIFE SUR,"MEJORAS EN LOS APARCAMIENTOS P1,P3 Y P8",2018-09-14,2019-04-14,87419.0,72867.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B038663134,CONST PEPE DE LA ROSA SL,0.0,212.0,343.7122641509434,0.8335373317013464
2018-09-07,MAD-163/2018,APTO.A.SUAREZ MAD-BARAJAS,SUMINISTRO E INSTALACIÓN DE COMPRESOR Y ARMARIO DE SEGURIDAD DE CARGA DE AIRE RESPIRABLE Y ACONDICIONAMIENTO DE INSTALACIONES EXISTENTES,2018-09-07,2019-03-07,90750.0,69393.5,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,A083140012,DRAGER SAFETY HISPANIA SA,,181.0,383.38950276243094,0.7646666666666667
2018-09-07,GRO-118/2018,APTO.GIRONA-COSTA BRAVA,SUSTITUCIÓN DE SUELOS EN TERRAZAS TERMINAL AEROPUERTO DE GIRONA,2018-11-05,2019-01-28,53240.0,52272.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B017320268,"PERE BOADA COMAS, S.L.",,84.0,622.2857142857143,0.9818181818181818
2018-09-07,GMZ-71/2018,APTO.LA GOMERA,SUMINISTRO CON INSTALACIÓN DE EQUIPAMIENTO PARA UN PARQUE INFANTIL EN EL AEROPUERTO DE LA GOMERA,2018-09-28,2018-11-09,17156.38,16293.41,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B038220802,TEGALPA SL,,42.0,387.93833333333333,0.9496997618378702
2018-09-06,TGS-216/2018,D.ASUNT LEGAL Y CUMP NORM,ASESORAMIENTO JURÍDICO PARA EL PROCESO DE IMPLANTACIÓN DE LOS MASTER PLAN INMOBILIARIOS DE LOS AEROPUERTOS ADOLFO SUÁREZ MADRID-BARAJAS Y BARCELONA-EL,2018-09-07,2020-03-07,,,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,B081709081,J & A GARRIGUES SLP,,547.0,1747.5319926873858,0.7181818181818181
2018-09-06,BCN-355/2018,APTO.J.TARRAD BARCELONA P,REPAVIMENTACIÓN DE CALLE DE RODAJE Q8,2018-09-20,2019-02-05,665477.39,611028.74,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,U088183587,UTE TEX-MORRISON-BIURRUN,0.0,138.0,4427.7444927536235,0.9181810669780982
2018-09-05,SEG-629/2017-31,APTO.TENERIFE SUR,"TFS - SERVICIO DE SEGURIDAD EN LA RED DE AEROPUERTOS DE AENA S.M.E., S.A.- APTO. TENERIFE SUR",2018-10-01,2021-03-30,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U088180385,UTE PROSEGUR SOL-ESC SERV,0.0,911.0,14546.449429198683,0.9990570043110445
2018-09-05,SEG-629/2017-32,APTO.TENERIFE NORTE,"TFN - SERVICIO DE SEGURIDAD EN LA RED DE AEROPUERTOS DE AENA S.M.E., S.A.- APTO. TENERIFE NORTE",2018-10-01,2021-03-30,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U088180385,UTE PROSEGUR SOL-ESC SERV,0.0,911.0,8929.09855104281,0.9990570034138447
2018-09-05,SEG-629/2017-33,APTO.LA PALMA,"SPC - SERVICIO DE SEGURIDAD EN LA RED DE AEROPUERTOS DE AENA S.M.E., S.A.- APTO. LA PALMA",2018-10-01,2021-02-28,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U088180385,UTE PROSEGUR SOL-ESC SERV,0.0,881.0,2749.541191827469,0.9990570033712454
2018-09-05,DDI-122/2018,DIR.DESARRO. INMOBILIARIO,ASESORAMIENTO FINANCIERO PARA EL PROCESO DE IMPLANTACIÓN DE LOS MASTER PLAN INMOBILIARIOS DE LOS AEROPUERTOS AS MADRID-BARAJAS Y BARCELONA EL PRAT,2018-09-19,2020-01-16,,,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B081690471,DELOITTE CONSULTING SL,0.0,484.0,3122.5,0.7347058823529412
2018-09-05,BCN-302/2018,APTO.J.TARRAD BARCELONA P,RENOVACIÓN DE PAVIMENTOS EN POSICIONES 247 Y 200R,2018-10-05,2019-11-28,761842.18,547492.97,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,6.0,B064460728,RIGEL OVER SL,0.0,419.0,1306.665799522673,0.7186435516080245
2018-09-05,BCN-215/2018,APTO.J.TARRAD BARCELONA P,CONSTRUCCIÓN DE NUEVAS DEPENDENCIAS PARA SERVICIO MÉDICO EN TERMINAL T2,2018-10-05,2019-06-05,466697.33,427028.06,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A008254740,"RIN, S.A.",,243.0,1757.3171193415637,0.9150000065352848
